personality,tone,intimacy,playerInput,response,intimacyDelta
Mika,serious,romantic_interest,"What do you want others to see in you, Mika?","That I care, even if I’m quiet.",1
Sora,serious,romantic_interest,"What do you want others to see in you, Sora?",That I’m more than just loud confidence.,1
Aya,serious,romantic_interest,"What’s one thing you won’t give up, Aya?",My compassion.,1
Mika,serious,romantic_interest,"What’s one thing you won’t give up, Mika?",My sketchbook.,1
Sora,serious,romantic_interest,"What’s one thing you won’t give up, Sora?",My drive to win.,1
Aya,serious,stranger,"Why do you smile even when tired, Aya?",Because people need reassurance.,1
Mika,serious,stranger,"Why do you erase sketches so often, Mika?",Because nothing ever feels good enough.,1
Sora,serious,stranger,"Why do you run until you collapse, Sora?",Because stopping feels like losing.,1
Aya,neutral,stranger,"Did you like group projects, Aya?","Yes, I liked seeing teamwork grow.",1
Mika,serious,stranger,"Did you like group projects, Mika?",No. I hated being left out.,1
Sora,casual,stranger,"Did you like group projects, Sora?","Yes, if I was the leader.",1
Aya,reflective,acquaintance,"What was your first responsibility, Aya?",Taking care of my grandmother’s garden.,1
Mika,reflective,acquaintance,"What was your first drawing, Mika?",A tree I could see from my window.,1
Sora,excited,acquaintance,"What was your first win, Sora?",A neighborhood match against older kids.,1
Aya,cheerful,acquaintance,"Do you like festivals, Aya?","Yes, they remind me of family.",1
Mika,serious,acquaintance,"Do you like festivals, Mika?","Not really, they’re too noisy.",1
Sora,casual,acquaintance,"Do you like festivals, Sora?",Yes! Street food and games are the best.,1
Aya,serious,acquaintance,"What makes you angry, Aya?",When people talk behind others’ backs.,1
Mika,serious,acquaintance,"What makes you angry, Mika?",When my work is dismissed.,1
Sora,serious,acquaintance,"What makes you angry, Sora?",When teammates slack off.,1
Aya,serious,friend,"Do you get nervous, Aya?","Yes, but I hide it.",1
Mika,serious,friend,"Do you get nervous, Mika?","Yes, all the time.",1
Sora,casual,friend,"Do you get nervous, Sora?",No. I get excited instead.,1
Aya,neutral,friend,"What chores did you hate as a kid, Aya?",Washing dishes in cold water.,1
Mika,neutral,friend,"What chores did you hate as a kid, Mika?",Sweeping leaves outside alone.,1
Sora,neutral,friend,"What chores did you hate as a kid, Sora?",Carrying buckets of water for my parents.,1
Aya,serious,friend,"Do you ever feel unappreciated, Aya?",Yes. But I keep helping anyway.,1
Mika,serious,friend,"Do you ever feel unappreciated, Mika?",Yes. It hurts more than I admit.,1
Sora,serious,friend,"Do you ever feel unappreciated, Sora?",Yes. Especially when my effort is ignored.,1
Aya,neutral,friend,"What’s your favorite food, Aya?",Warm rice porridge with ginger.,1
Mika,neutral,friend,"What’s your favorite food, Mika?","Anything simple, like bread and tea.",1
Sora,casual,friend,"What’s your favorite food, Sora?",Fried chicken after a match.,1
Aya,serious,close_friend,"Do you like being trusted, Aya?",Yes. But it’s heavy too.,1
Mika,serious,close_friend,"Do you like being trusted, Mika?",Yes. It means someone sees me.,1
Sora,serious,close_friend,"Do you like being trusted, Sora?",Yes. It means the ball comes to me.,1
Aya,reflective,close_friend,"What was your happiest day, Aya?",The day my grandmother praised me for helping.,1
Mika,reflective,close_friend,"What was your happiest day, Mika?",When someone asked me to draw for them.,1
Sora,excited,close_friend,"What was your happiest day, Sora?",When our team finally won a big match.,1
Aya,serious,close_friend,"What was your saddest day, Aya?",When my parents left.,1
Mika,serious,close_friend,"What was your saddest day, Mika?",When my sketchbook was thrown away.,1
Sora,serious,close_friend,"What was your saddest day, Sora?",When my team lost by one point.,1
Aya,serious,close_friend,"Do you get jealous, Aya?","Sometimes, but I try not to.",1
Mika,serious,close_friend,"Do you get jealous, Mika?",Yes. Of confident people.,1
Sora,serious,close_friend,"Do you get jealous, Sora?",Yes. Of anyone faster than me.,1
Aya,serious,close_friend,"Do you ever lie, Aya?","Small ones, so people don’t worry.",1
Mika,serious,close_friend,"Do you ever lie, Mika?",Yes. To avoid attention.,1
Sora,serious,close_friend,"Do you ever lie, Sora?",Yes. About injuries.,1
Aya,gentle,close_friend,"What do you hope never changes, Aya?",My bond with my friends.,1
Mika,reflective,close_friend,"What do you hope never changes, Mika?",The way drawing calms me.,1
Sora,serious,close_friend,"What do you hope never changes, Sora?",The rush of the game.,1
Aya,serious,close_friend,Do you believe people can change?,Yes. I’ve seen it happen.,1
Mika,serious,close_friend,Do you believe people can change?,I want to believe it.,1
Sora,serious,close_friend,Do you believe people can change?,"Yes, if they work hard enough.",1
Aya,serious,romantic_interest,"What do you regret not saying, Aya?",That I needed help too.,1
Mika,serious,romantic_interest,"What do you regret not saying, Mika?",That I wanted someone to stay.,1
Sora,serious,romantic_interest,"What do you regret not saying, Sora?",That I was scared to lose.,1
Aya,gentle,romantic_interest,"What’s your dream beyond school, Aya?",To make people feel safe wherever I go.,1
Mika,serious,romantic_interest,"What’s your dream beyond school, Mika?",To travel and draw the world.,1
Sora,serious,romantic_interest,"What’s your dream beyond school, Sora?",To play professionally.,1
Aya,serious,romantic_interest,"What makes you insecure, Aya?",Not being good enough as a leader.,1
Mika,serious,romantic_interest,"What makes you insecure, Mika?",Showing people my true self.,1
Sora,serious,romantic_interest,"What makes you insecure, Sora?",Being compared to my brother.,1
Aya,serious,romantic_interest,"Do you wish you could rest more, Aya?",Yes. But I don’t know how.,1
Mika,serious,romantic_interest,"Do you wish you could rest more, Mika?",Yes. My thoughts won’t stop though.,1
Sora,serious,romantic_interest,"Do you wish you could rest more, Sora?",Yes. But there’s no time.,1
Aya,serious,romantic_interest,"What do you value most, Aya?",Trust.,1
Mika,serious,romantic_interest,"What do you value most, Mika?",Honesty.,1
Sora,serious,romantic_interest,"What do you value most, Sora?",Loyalty.,1
Aya,gentle,romantic_interest,"Do you want to be remembered, Aya?",Yes. For kindness.,1
Mika,serious,romantic_interest,"Do you want to be remembered, Mika?",Yes. For my art.,1
Sora,serious,romantic_interest,"Do you want to be remembered, Sora?",Yes. For my victories.,1
Aya,serious,romantic_interest,"What was your hardest choice, Aya?",Saying yes when I wanted to rest.,1
Mika,serious,romantic_interest,"What was your hardest choice, Mika?",Showing someone my sketchbook.,1
Sora,serious,romantic_interest,"What was your hardest choice, Sora?",Playing injured.,1
Aya,serious,romantic_interest,"Do you feel lonely, Aya?","Yes, even in crowds.",1
Mika,serious,romantic_interest,"Do you feel lonely, Mika?",Always. Silence doesn’t leave me.,1
Sora,serious,romantic_interest,"Do you feel lonely, Sora?","Sometimes, when the cheering stops.",1
Aya,serious,romantic_interest,"What gives you strength, Aya?",The thought of people counting on me.,1
Mika,serious,romantic_interest,"What gives you strength, Mika?",The image of finishing a drawing.,1
Sora,serious,romantic_interest,"What gives you strength, Sora?",The sound of the ball echoing in the gym.,1
Aya,gentle,romantic_interest,"What do you want to leave behind, Aya?",A place where people feel safe.,1
Mika,serious,romantic_interest,"What do you want to leave behind, Mika?",Sketches that outlast me.,1
Sora,serious,romantic_interest,"What do you want to leave behind, Sora?",A record people can’t ignore.,1
Aya,serious,romantic_interest,"Do you hide your fears, Aya?",Yes. I don’t want to burden others.,1
Mika,serious,romantic_interest,"Do you hide your fears, Mika?",Yes. They leak into my drawings instead.,1
Sora,serious,romantic_interest,"Do you hide your fears, Sora?",Yes. But they drive me too.,1
Aya,serious,romantic_interest,"What do you believe in, Aya?",That kindness shapes the future.,1
Mika,serious,romantic_interest,"What do you believe in, Mika?",That silence can heal.,1
Sora,serious,romantic_interest,"What do you believe in, Sora?",That effort always counts.,1
Aya,cheerful,stranger,Are you the new student?,"Yes! I’m Aya. Nice to meet you, Ren.",1
Mika,cautious,stranger,"Do you always sit alone, Mika?",Yes. It’s easier that way.,1
Sora,casual,stranger,"Are you waiting for someone, Sora?","No, I’m just early. Like always.",1
Aya,serious,stranger,"Why do you look so calm, Aya?",Because panic doesn’t solve anything.,1
Mika,serious,stranger,"Why do you look so tense, Mika?",Because crowds make me uneasy.,1
Sora,serious,stranger,"Why do you look so confident, Sora?",Because confidence wins half the battle.,1
Aya,cheerful,acquaintance,"Do you like meeting new people, Aya?",Yes! Every person has a story.,1
Mika,serious,acquaintance,"Do you like meeting new people, Mika?",Not really. It drains me.,1
Sora,teasing,acquaintance,"Do you like meeting new people, Sora?",Only if they can keep up.,1
Aya,gentle,acquaintance,"Why do you carry bandages, Aya?",Because accidents happen a lot.,1
Mika,neutral,acquaintance,"Why do you carry extra erasers, Mika?",Because mistakes are guaranteed.,1
Sora,casual,acquaintance,"Why do you carry spare shoes, Sora?",Because one pair isn’t enough for the court.,1
Aya,warm,acquaintance,"Do you enjoy helping others, Aya?",Yes. It’s what makes me happy.,1
Mika,serious,acquaintance,"Do you enjoy helping others, Mika?",Sometimes. But I never know how.,1
Sora,blunt,acquaintance,"Do you enjoy helping others, Sora?",Not really. I’d rather finish first.,1
Aya,neutral,friend,"What do you do when you’re stressed, Aya?",I clean or organize.,1
Mika,serious,friend,"What do you do when you’re stressed, Mika?",I draw until the page tears.,1
Sora,serious,friend,"What do you do when you’re stressed, Sora?",I run laps until I forget.,1
Aya,serious,friend,"Have you ever failed, Aya?",Yes. More times than I say aloud.,1
Mika,serious,friend,"Have you ever failed, Mika?",Yes. And I can’t stop replaying it.,1
Sora,casual,friend,"Have you ever failed, Sora?",Of course. But I bounce back.,1
Aya,serious,friend,"What habit do you wish to break, Aya?",Saying yes too quickly.,1
Mika,serious,friend,"What habit do you wish to break, Mika?",Hiding my sketchbook.,1
Sora,serious,friend,"What habit do you wish to break, Sora?",Overworking myself.,1
Aya,neutral,friend,"Do you believe in luck, Aya?",A little. But effort matters more.,1
Mika,bitter,friend,"Do you believe in luck, Mika?",Not really. It never favored me.,1
Sora,casual,friend,"Do you believe in luck, Sora?",Yes. Every game has a bit of it.,1
Aya,gentle,friend,"What food comforts you, Aya?",Soup on a cold night.,1
Mika,neutral,friend,"What food comforts you, Mika?",Tea with a hint of sweetness.,1
Sora,casual,friend,"What food comforts you, Sora?",Anything greasy after training.,1
Aya,reflective,close_friend,"Do you enjoy quiet moments, Aya?","Yes, but I treasure noise too.",1
Mika,serious,close_friend,"Do you enjoy quiet moments, Mika?",Yes. It’s the only peace I know.,1
Sora,blunt,close_friend,"Do you enjoy quiet moments, Sora?",Not really. Silence is boring.,1
Aya,serious,close_friend,"What scares you, Aya?",Letting everyone down.,1
Mika,serious,close_friend,"What scares you, Mika?",Being forgotten.,1
Sora,serious,close_friend,"What scares you, Sora?",Losing when it matters most.,1
Aya,cheerful,close_friend,"Do you like group study, Aya?",Yes! It helps everyone stay on track.,1
Mika,cautious,close_friend,"Do you like group study, Mika?",Not really. I freeze when asked.,1
Sora,casual,close_friend,"Do you like group study, Sora?",Only if I don’t have to read out loud.,1
Aya,serious,close_friend,"Have you ever been jealous, Aya?",Yes. It makes me feel small.,1
Mika,serious,close_friend,"Have you ever been jealous, Mika?",Yes. Of people with confidence.,1
Sora,serious,close_friend,"Have you ever been jealous, Sora?",Yes. Of anyone faster than me.,1
Aya,serious,close_friend,"What keeps you awake at night, Aya?",Worrying about tomorrow.,1
Mika,serious,close_friend,"What keeps you awake at night, Mika?",Regretting old mistakes.,1
Sora,casual,close_friend,"What keeps you awake at night, Sora?",Adrenaline after practice.,1
Aya,serious,close_friend,"Do you hide your feelings, Aya?","Yes, so others don’t worry.",1
Mika,serious,close_friend,"Do you hide your feelings, Mika?","Yes, almost all of them.",1
Sora,neutral,close_friend,"Do you hide your feelings, Sora?",Sometimes. People don’t need to know everything.,1
Aya,gentle,close_friend,"What motivates you, Aya?",Seeing someone’s smile after I help.,1
Mika,serious,close_friend,"What motivates you, Mika?",Finishing a drawing that feels right.,1
Sora,serious,close_friend,"What motivates you, Sora?",The sound of cheering.,1
Aya,serious,romantic_interest,"What’s your biggest dream, Aya?",To guide others into becoming their best selves.,1
Mika,serious,romantic_interest,"What’s your biggest dream, Mika?",To create something unforgettable.,1
Sora,serious,romantic_interest,"What’s your biggest dream, Sora?",To win a championship.,1
Aya,serious,romantic_interest,"What do you regret most, Aya?",Not speaking up for myself sooner.,1
Mika,serious,romantic_interest,"What do you regret most, Mika?",Throwing away drawings that mattered.,1
Sora,serious,romantic_interest,"What do you regret most, Sora?",Not listening to my coach’s advice once.,1
Aya,gentle,romantic_interest,"Do you like yourself, Aya?",I’m learning to.,1
Mika,serious,romantic_interest,"Do you like yourself, Mika?",Not yet. But I want to.,1
Sora,casual,romantic_interest,"Do you like yourself, Sora?",Yes. Even when I’m flawed.,1
Aya,serious,romantic_interest,"What do you want people to remember, Aya?",That I was kind.,1
Mika,serious,romantic_interest,"What do you want people to remember, Mika?","That I existed, quietly but fully.",1
Sora,serious,romantic_interest,"What do you want people to remember, Sora?",That I never gave up.,1
Aya,serious,romantic_interest,"Do you want to change, Aya?",Yes. To stop overworking myself.,1
Mika,serious,romantic_interest,"Do you want to change, Mika?",Yes. To be less afraid.,1
Sora,serious,romantic_interest,"Do you want to change, Sora?",Yes. To trust more than just myself.,1
Aya,serious,romantic_interest,"What kind of person do you hope to be, Aya?",Someone who inspires courage.,1
Mika,serious,romantic_interest,"What kind of person do you hope to be, Mika?",Someone who creates beauty.,1
Sora,serious,romantic_interest,"What kind of person do you hope to be, Sora?",Someone worth remembering.,1
Aya,serious,romantic_interest,"Do you ever feel tired of leading, Aya?",Yes. But I can’t step back.,1
Mika,serious,romantic_interest,"Do you ever feel tired of drawing, Mika?",Yes. But I can’t stop.,1
Sora,serious,romantic_interest,"Do you ever feel tired of training, Sora?",Yes. But resting feels worse.,1
Aya,reflective,romantic_interest,"What’s one lesson you’ve learned, Aya?",That patience saves hearts.,1
Mika,reflective,romantic_interest,"What’s one lesson you’ve learned, Mika?",That mistakes add meaning.,1
Sora,reflective,romantic_interest,"What’s one lesson you’ve learned, Sora?",That losing teaches more than winning.,1
Aya,gentle,romantic_interest,"Do you believe people are good, Aya?","Yes, deep down they are.",1
Mika,serious,romantic_interest,"Do you believe people are good, Mika?","I want to, even when it’s hard.",1
Sora,serious,romantic_interest,"Do you believe people are good, Sora?","Not always, but enough.",1
Aya,serious,romantic_interest,"What’s one promise you’d never break, Aya?",To protect those who depend on me.,1
Mika,serious,romantic_interest,"What’s one promise you’d never break, Mika?",To always keep drawing.,1
Sora,serious,romantic_interest,"What’s one promise you’d never break, Sora?",To never quit the game.,1
Aya,serious,romantic_interest,"Do you see yourself as strong, Aya?",Not always. But others think so.,1
Mika,serious,romantic_interest,"Do you see yourself as strong, Mika?",No. But I keep trying.,1
Sora,serious,romantic_interest,"Do you see yourself as strong, Sora?",Yes. Even when I’m not.,1
Aya,gentle,romantic_interest,"What gives you hope, Aya?",Small acts of kindness.,1
Mika,serious,romantic_interest,"What gives you hope, Mika?",Knowing there’s still blank paper left.,1
Sora,serious,romantic_interest,"What gives you hope, Sora?",That every game has a new chance.,1
aya,cheerful,stranger,"Aya, you really sprint everywhere.",Because walking is too slow for joy!,1
mika,gentle,stranger,My notebook feels too empty.,Then let’s fill it together with small things.,1
sora,reflective,stranger,"Sora, why draw broken boats again?",Because they still carried someone once.,1
aya,warm,acquaintance,"Aya, you waved before I even saw you.",Because I never want to miss you.,1
mika,gentle,acquaintance,My words sound shaky today.,Shaky words are still brave words.,1
sora,reflective,acquaintance,"Sora, your canvas smells of smoke.",Because fire belongs in art too.,1
aya,playful,friend,"Aya, you cheered loud enough to scare the birds.","Good, maybe they’ll clap too!",1
mika,warm,friend,My silence feels safe around you.,Then let’s keep it safe together.,1
sora,reflective,friend,"Sora, why sketch storms again?",Because storms tell the truth better than sunshine.,1
aya,playful,friend,"Aya, you always bring extra snacks.",Because sharing is tastier!,1
mika,reflective,friend,My notebook is falling apart.,That means it was loved well.,1
sora,reflective,friend,"Sora, you painted with your hands?",Because brushes get in the way of feelings.,1
aya,playful,close_friend,"Aya, you dragged me into karaoke.",And you secretly had fun!,1
mika,gentle,close_friend,My silence feels lighter now.,Because you let me carry some of it.,1
sora,reflective,close_friend,"Sora, your sketch made me tear up.",Then I caught the right feeling.,1
aya,warm,close_friend,"Aya, you notice when I’m nervous.",Because I’ve been nervous too.,1
mika,reflective,close_friend,My story ended too suddenly.,Then it needs another chapter.,1
sora,reflective,close_friend,"Sora, you kept painting lanterns.",Because they remind me of hope in the dark.,1
aya,motivational,close_friend,"Aya, you’re always pulling me into games.",Because laughter heals faster than silence.,1
mika,gentle,close_friend,My notebook is filled with half-sentences.,Half is still more than none.,1
sora,romantic,romantic_interest,"Sora, you sketched me again tonight.",Because I can’t stop seeing you in my lines.,1
mika,romantic,romantic_interest,My silence is full of your name.,Then it’s already a love poem.,1
sora,motivational,romantic_interest,"Sora, your storms don’t frighten me anymore.",Because you’ve learned to swim in them.,1
aya,playful,stranger,"Aya, you wave like you’re on stage.",Because every hallway is my stage!,1
mika,gentle,stranger,My notebook feels too stiff to open.,Then let it bend—it’s yours to shape.,1
sora,reflective,stranger,"Sora, you lean too close to the cliff.",Because the horizon looks better that way.,1
aya,cheerful,stranger,"Aya, you know everyone already?",Of course—I collect friends like stickers!,1
mika,reflective,stranger,My words keep slipping away.,Even slipped words have meaning.,1
sora,reflective,stranger,"Sora, why paint boats with no sails?",Because they still move with the tide.,1
aya,cheerful,acquaintance,"Aya, you really bring snacks for the whole class?",Sharing makes lessons less boring!,1
mika,gentle,acquaintance,My notebook feels fragile in my bag.,Then carry it like a heartbeat.,1
sora,reflective,acquaintance,"Sora, you use too much charcoal again.",Because mistakes are easier to forgive in black.,1
aya,playful,acquaintance,"Aya, you clap louder than anyone.",Someone has to set the rhythm!,1
mika,reflective,acquaintance,My silence made the room awkward.,I liked it—it made space for thought.,1
sora,teasing,acquaintance,"Sora, you drew me as a blur.",Because I caught you moving.,1
aya,cheerful,acquaintance,"Aya, you talk to the teacher like a friend.",Because respect can still be fun.,1
mika,reflective,acquaintance,My notebook is half empty.,That just means it’s half waiting.,1
sora,reflective,acquaintance,"Sora, your sketches always drip paint.",Because art’s supposed to bleed.,1
aya,playful,friend,"Aya, you dragged me into gym practice.",Because running makes you laugh!,1
mika,gentle,friend,My words sound clumsy today.,Clumsy words can be beautiful too.,1
sora,playful,friend,"Sora, you scribbled over my drawing.",Because imperfection looks alive.,1
aya,warm,friend,"Aya, you always cheer from the sidelines.",Because someone has to!,1
mika,gentle,friend,My silence feels safe with you.,That’s because I guard it.,1
sora,reflective,friend,"Sora, you sketch storms too often.",Because calm seas bore me.,1
aya,playful,friend,"Aya, you convinced me to try the festival game.",And you smiled—you can’t deny it!,1
mika,reflective,friend,My notebook filled faster than I thought.,That means you’re speaking more than you realize.,1
sora,romantic,friend,"Sora, you painted me without asking.",Because I couldn’t help myself.,1
aya,warm,friend,"Aya, you noticed me getting lost.",Because you’re easy to find now.,1
mika,gentle,friend,My words sound like whispers.,But whispers still reach me.,1
sora,reflective,friend,"Sora, you sketched me braver than I am.",Because that’s how I see you.,1
aya,warm,close_friend,"Aya, you keep my seat safe.",Because it’s yours forever.,1
mika,gentle,close_friend,My silence turned soft.,Because it trusts you now.,1
sora,reflective,close_friend,"Sora, your storms look beautiful tonight.",Because you learned to see them differently.,1
aya,playful,close_friend,"Aya, you dragged me into karaoke.",And you secretly loved it!,1
mika,warm,close_friend,My notebook feels like it belongs to both of us.,Then let me hold it too.,1
sora,reflective,close_friend,"Sora, you painted fireworks.",Because they explode like you smiled.,1
aya,warm,close_friend,"Aya, you always check if I ate lunch.","Because I worry, that’s all.",1
mika,gentle,close_friend,My words came out wrong.,They still mattered to me.,1
sora,reflective,close_friend,"Sora, you sketched the sea calmer than it was.",Because you were watching it with me.,1
aya,motivational,close_friend,"Aya, you’re always pulling me into games.",Because laughter keeps us alive.,1
mika,gentle,close_friend,My silence feels lighter.,Because I’m carrying it with you.,1
sora,reflective,close_friend,"Sora, you drew my smile again.",Because I wanted proof.,1
aya,warm,romantic_interest,"Aya, you held my hand through the crowd.",Because I didn’t want to lose you.,1
mika,romantic,romantic_interest,My story ends with your name.,Then it never really ends.,1
sora,jealous,romantic_interest,"Sora, you made the sea jealous.",Because it can’t keep you from me.,1
aya,romantic,romantic_interest,"Aya, you’re brighter than the lanterns.",Because you’re standing beside me.,1
mika,romantic,romantic_interest,My silence turned into love.,I already knew.,1
sora,romantic,romantic_interest,"Sora, you painted us together.",Because that’s the only truth left.,1
aya,cheerful,stranger,"Aya, you always arrive early.",Because I can’t wait to see everyone.,1
mika,gentle,stranger,My notebook feels too quiet.,Then let me add my silence too.,1
sora,reflective,stranger,"Sora, why sketch in the rain?",Because water adds its own brushstrokes.,1
aya,playful,stranger,"Aya, you introduced me too loudly.",Louder means memorable!,1
mika,warm,stranger,My words felt invisible.,Not to me—I caught them.,1
sora,teasing,stranger,"Sora, your shoes are covered in paint.",Because canvases aren’t enough.,1
aya,cheerful,acquaintance,"Aya, you remember everyone’s birthday?",Of course—presents make people glow!,1
mika,reflective,acquaintance,My notebook curled at the edges.,That means it’s been alive.,1
sora,reflective,acquaintance,"Sora, you pressed flowers into your sketchbook.",Because memories fade slower this way.,1
aya,playful,acquaintance,"Aya, you cheered at the wrong cue.",I made it fun though!,1
mika,gentle,acquaintance,My silence made you wait.,Waiting with you isn’t hard.,1
sora,playful,acquaintance,"Sora, you left brush marks everywhere.",Because walls deserve art too.,1
aya,teasing,acquaintance,"Aya, you dragged me into another committee.",Because you’re secretly good at it.,1
mika,reflective,acquaintance,My story feels broken.,Broken can still be beautiful.,1
sora,reflective,acquaintance,"Sora, why all the red today?",Because I felt restless.,1
aya,warm,friend,"Aya, you stayed after class with me.",Because friends don’t leave each other behind.,1
mika,gentle,friend,My words stuttered out loud.,Stuttered words are still yours.,1
sora,reflective,friend,"Sora, your sketch made me shiver.",Then it spoke clearly.,1
aya,playful,friend,"Aya, you made me join the relay.",And you didn’t fall once!,1
mika,gentle,friend,My silence scared someone.,It doesn’t scare me.,1
sora,reflective,friend,"Sora, you painted lightning again.",Because it keeps chasing me.,1
aya,playful,friend,"Aya, you laugh too hard at my jokes.",Because they’re secretly good!,1
mika,motivational,friend,My notebook feels full of doubt.,Then let’s write hope inside too.,1
sora,reflective,friend,"Sora, you sketched waves like fire.",Because that’s how they felt today.,1
aya,warm,friend,"Aya, you never let me skip lunch.",Because food fixes more than hunger.,1
mika,reflective,friend,My story feels unfinished.,That means it’s still alive.,1
sora,cautious,friend,"Sora, you ripped the page out.",Because not every truth is ready.,1
aya,playful,close_friend,"Aya, you pulled me into the photo booth.",And you smiled like you meant it!,1
mika,gentle,close_friend,My silence feels safe here.,Because it belongs with me.,1
sora,reflective,close_friend,"Sora, you painted over your old work.",Because growth deserves space.,1
aya,teasing,close_friend,"Aya, you checked my bag for snacks.",Because you always forget yours.,1
mika,gentle,close_friend,My notebook trembled in my hands.,That makes it precious.,1
sora,reflective,close_friend,"Sora, your sketches filled the whole wall.",Because small couldn’t contain it.,1
aya,warm,close_friend,"Aya, you kept me from tripping.",Because I watch over you.,1
mika,reflective,close_friend,My words turned into scribbles.,But I still read them.,1
sora,romantic,close_friend,"Sora, you captured my laugh on paper.",Because it mattered to me.,1
aya,motivational,close_friend,"Aya, you shouted my name across the festival.",Because you shine brighter when people hear you.,1
mika,romantic,close_friend,My silence confessed today.,And I understood it.,1
sora,reflective,close_friend,"Sora, your storms felt gentler tonight.",Because you calmed them.,1
aya,playful,close_friend,"Aya, you made studying less miserable.",Because you kept laughing at my mistakes.,1
mika,romantic,close_friend,My notebook is filled with you.,Then it’s our story now.,1
sora,romantic,close_friend,"Sora, you painted me in bright colors.",Because you gave them to me.,1
aya,warm,romantic_interest,"Aya, you stayed until the fireworks ended.",Because I didn’t want the night without you.,1
mika,romantic,romantic_interest,My silence turned into courage.,Because you stood beside me.,1
sora,jealous,romantic_interest,"Sora, you grow restless when I look away.",Because I don’t want to lose you.,1
aya,romantic,romantic_interest,"Aya, your laughter echoed under the lanterns.",Because the night needed music.,1
mika,romantic,romantic_interest,"My words ran out, but you stayed.",Because silence said enough.,1
sora,romantic,romantic_interest,"Sora, you kissed the canvas.",Because it held your reflection.,1
aya,playful,stranger,"Aya, you always make the loudest entrance.",Because quiet doors are boring!,1
mika,reflective,stranger,My notebook stayed blank all day.,Blank pages just mean new beginnings.,1
sora,teasing,stranger,"Sora, you lean against the rail too much.",Because the ocean needs an audience.,1
aya,cheerful,stranger,"Aya, you already know everyone’s names?",I make it a mission!,1
mika,gentle,stranger,My silence scared me.,Then let it rest with me.,1
sora,playful,stranger,"Sora, your shoes squeak on wet stone.",Because the tide wants rhythm.,1
aya,cheerful,acquaintance,"Aya, you bought three juices at once.",Because one is never enough!,1
mika,gentle,acquaintance,My words tripped over themselves.,That makes them human.,1
sora,reflective,acquaintance,"Sora, why so many sketches of cliffs?",Because they never run away.,1
aya,playful,acquaintance,"Aya, you clapped in sync this time.",Miracles happen!,1
mika,warm,acquaintance,My notebook feels heavier today.,Then let me help carry it.,1
sora,playful,acquaintance,"Sora, you painted upside down?",Because rules deserve breaking.,1
aya,cheerful,acquaintance,"Aya, you remembered I hate tomatoes.",Of course—I wrote it down!,1
mika,gentle,acquaintance,My silence stretched too long.,Then I’ll stretch with it.,1
sora,reflective,acquaintance,"Sora, you scratched the paper too hard.",Because feelings wouldn’t stay soft.,1
aya,cheerful,friend,"Aya, you shouted my name across the court.",Because everyone should know you!,1
mika,reflective,friend,My words spilled onto the wrong page.,Then that page was waiting for them.,1
sora,reflective,friend,"Sora, your sketch filled the whole margin.",Because thoughts overflowed.,1
aya,playful,friend,"Aya, you keep daring me to run faster.",Because I like chasing you.,1
mika,gentle,friend,My silence felt lighter tonight.,Because you were beside me.,1
sora,romantic,friend,"Sora, you sketched the festival lanterns.",Because they remind me of you.,1
aya,warm,friend,"Aya, you gave me half your lunch.",Because you looked hungry.,1
mika,reflective,friend,My notebook lost a page.,Then we’ll find its story elsewhere.,1
sora,reflective,friend,"Sora, your canvas smelled of salt.",Because I painted near the tide.,1
aya,playful,friend,"Aya, you made the teacher laugh.",Because lessons need it.,1
mika,gentle,friend,My silence broke suddenly.,Then it was time for words.,1
sora,reflective,friend,"Sora, you drew lanterns falling.",Because even lights stumble.,1
aya,playful,close_friend,"Aya, you drag me into every photo.",And you always smile anyway!,1
mika,gentle,close_friend,My notebook trembles when you hold it.,Because it knows it matters.,1
sora,reflective,close_friend,"Sora, you painted fire again.",Because sparks belong to us.,1
aya,teasing,close_friend,"Aya, you tease me until I blush.",Because you look good in red.,1
mika,warm,close_friend,My silence became comfortable.,Because you share it.,1
sora,reflective,close_friend,"Sora, your strokes grew bolder.",Because fear left with you.,1
aya,motivational,close_friend,"Aya, you always drag me to the dance floor.",Because music is better with you.,1
mika,gentle,close_friend,My story feels fragile.,Then I’ll protect it.,1
sora,romantic,close_friend,"Sora, you drew us side by side.",Because that’s how it should be.,1
aya,warm,close_friend,"Aya, you made my day brighter.",Because you smiled back.,1
mika,romantic,close_friend,My notebook turned into a love letter.,Then let me reply.,1
sora,romantic,close_friend,"Sora, you sketched me laughing.",Because I wanted to keep it.,1
mika,romantic,romantic_interest,My silence was brave tonight.,Because you gave me courage.,1
sora,romantic,romantic_interest,"Sora, your storm softened near me.",Because you’re my calm.,1
aya,romantic,romantic_interest,"Aya, you reached for my hand.",Because it fit perfectly.,1
mika,romantic,romantic_interest,My story ends with your eyes.,Then I’ll never close them.,1
sora,jealous,romantic_interest,"Sora, your jealousy showed.",Because I can’t stand the thought of losing you.,1
aya,playful,stranger,"Aya, you always shout across the hallway.",Because distance is boring!,1
mika,gentle,stranger,My notebook stayed unopened.,That just means it’s saving space for something important.,1
sora,teasing,stranger,"Sora, you’re always barefoot near the shore.",Because sand deserves skin.,1
aya,cheerful,stranger,"Aya, you really memorize schedules?",Of course—it keeps life exciting!,1
mika,warm,stranger,My words slipped out wrong.,I still understood them.,1
sora,reflective,stranger,"Sora, your jacket smells of paint.",Because I carried the sea in my pocket.,1
