personality,tone,intimacy,playerInput,response,intimacyDelta
Aya,romantic,romantic_interest,That's incredibly sweet.,I can't help it! You make me sentimental in the best way. I want to remember everything about falling in love with you.,1
Aya,romantic,romantic_interest,I think I'm falling for you,Really? Because I've been hoping you'd say that for weeks now.,1
Aya,romantic,romantic_interest,"Aya, this night feels endless.",Then let’s make it ours forever.,1
Aya,romantic,romantic_interest,"Aya, I don’t want this night to end.",Then let’s stretch it forever.,1
Aya,romantic,romantic_interest,"Aya, this night feels magical.",Then let’s make it ours.,1
Aya,romantic,romantic_interest,"Aya, being with you feels like home.",Then let’s never leave it.,1
Aya,romantic,romantic_interest,"Aya, you turned this new town into home.",Because you turned into family.,1
Aya,romantic,romantic_interest,"Aya, hold my hand?",Gladly—don’t let go.,1
Aya,romantic,romantic_interest,"Aya, being near you feels right.",Then don’t leave my side.,1
Aya,romantic,romantic_interest,"Aya, I want to remember tonight forever.",Then let’s never forget.,1
Aya,romantic,romantic_interest,"Aya, you’re my favorite part of Hinode Bay.",And you’re mine.,1
Aya,romantic,romantic_interest,"Aya, I feel alive tonight.",Because you’re with me.,1
Aya,romantic,romantic_interest,"Aya, will you stay after this?","Always, if it’s with you.",1
Aya,romantic,romantic_interest,"Aya, the festival’s ending…",But our story’s just starting.,1
Aya,romantic,romantic_interest,"Aya, your laugh feels like home.",Then let me be your home.,1
Aya,romantic,romantic_interest,"Aya, I can’t imagine this place without you.",Then don’t.,1
Aya,romantic,romantic_interest,"Aya, you’re my beginning and my end.",Then I’ll never let go.,1
Aya,romantic,romantic_interest,"Aya, you’re the best part of this town.",And you’re the best part of me.,1
Aya,romantic,romantic_interest,"Aya, will you stay after the lanterns fade?",I’ll be here when the sun rises too.,1
Aya,romantic,romantic_interest,"Aya, you shine brighter than lanterns.",That’s because you’re looking at me.,1
Aya,romantic,romantic_interest,"Aya, you make every place home.",Because home is where you are.,1
Aya,romantic,romantic_interest,"Aya, I don’t want this night to end.",Then let’s make tomorrow ours too.,1
Aya,romantic,romantic_interest,"Aya, stay by my side forever.","Gladly, with laughter included.",1
Aya,romantic,romantic_interest,"Aya, you’re the best part of this story.",Then let’s keep writing it.,1
Aya,romantic,romantic_interest,"Aya, you’re brighter than lanterns tonight.",Because you’re looking at me.,1
Aya,romantic,romantic_interest,"Aya, you outshone the lanterns.",Because you’re my audience of one.,1
Aya,romantic,romantic_interest,"Aya, you make my world brighter.",And you light mine completely.,1
Aya,romantic,romantic_interest,"Aya, you’re my favorite sound in a crowd.",And you’re my favorite quiet.,1
Aya,romantic,romantic_interest,"Aya, you light up the night.",Because you stand beside me.,1
Aya,romantic,romantic_interest,"Aya, you keep making me smile.",Because I love your smile.,1
Aya,romantic,romantic_interest,"Aya, will you laugh with me forever?",Only if you promise to keep laughing back.,1
Aya,romantic,romantic_interest,"Aya, you’re my favorite memory already.",Then let’s make more together.,1
Aya,romantic,romantic_interest,"Aya, you make every day a festival.",Because every day with you is worth celebrating.,1
Aya,romantic,romantic_interest,"Aya, you’re brighter than the lanterns.",Because you’re standing beside me.,1
Aya,romantic,romantic_interest,"Aya, your laughter echoed under the lanterns.",Because the night needed music.,1
Aya,romantic,romantic_interest,"Aya, you reached for my hand.",Because it fit perfectly.,1
Aya,romantic,romantic_interest,"Aya, you whispered during the fireworks.",Because the night belonged to us.,1
Aya,romantic,romantic_interest,"Aya, you reached for me in the dark.",Because you were already there.,1
Aya,romantic,romantic_interest,"Aya, you whispered my name softly.",Because it felt right.,1
Aya,romantic,romantic_interest,"Aya, you danced with me under lanterns.",Because the night begged us to.,1
Aya,romantic,romantic_interest,"Aya, you made the fireworks feel brighter.",Because you looked up with me.,1
Aya,romantic,romantic_interest,"Aya, you shouted my name across the festival.",Because everyone should know you!,1
Aya,romantic,romantic_interest,"Aya, you walked me home.",Because I wanted to.,1
Aya,romantic,romantic_interest,"Aya, you whispered during the dance.",Because it felt ours alone.,1
Aya,romantic,romantic_interest,"Aya, you held my hand too long.",Because I didn’t want to let go.,1
Aya,romantic,romantic_interest,"Aya, you danced even without music.",Because I heard it anyway.,1
Aya,romantic,romantic_interest,"Aya, you kissed me quickly.",Because I couldn’t wait.,1
Aya,romantic,romantic_interest,"Aya, you held my hand in the crowd.",Because I wanted you safe.,1
Aya,romantic,romantic_interest,"Aya, you danced at the festival.",Because music wouldn’t stop me.,1
Aya,romantic,romantic_interest,"Aya, you whispered in my ear.",Because it was meant for you only.,1
Aya,romantic,romantic_interest,"Aya, you held my hand at the festival.",Because I didn’t want to lose you.,1
Mika,romantic,romantic_interest,It means everything to me.,"To me too. I never believed in fate before, but meeting you... it feels like the universe conspired to bring us together.",1
Mika,romantic,close_friend,Exactly. And maybe that's why we understand each other.,Maybe that's why the universe brought us together. Two souls trying to make sense of beauty and pain and everything in between.,1
Mika,romantic,romantic_interest,I want to dive deeper.,"Then close your eyes and listen. Let my words wash over you like waves, carrying you into the depths of everything I feel for you.",1
Mika,romantic,romantic_interest,Do you hear it now?,"Always. It's become my favorite music, the soundtrack to this love story we're writing together.",1
Mika,romantic,romantic_interest,I'd love to read them.,"They're all about you, in one way or another. You've become the happy ending I never believed in.",1
Mika,romantic,close_friend,That sounds beautiful.,It is. Because we are. This thing we've built together - it's the most beautiful story I've ever been part of.,1
Mika,romantic,romantic_interest,We do have our own world.,Then let's never leave it. Let's build a life in this world of understanding and whispered words and perfect silences.,1
Mika,romantic,romantic_interest,We could study together.,"Write together, dream together, build our future together. It sounds like the most beautiful story imaginable.",1
Mika,romantic,romantic_interest,My notebook feels like our diary.,And I’ll guard it with my heart.,1
Mika,romantic,romantic_interest,My story ends with you.,And mine begins with you.,1
Mika,romantic,romantic_interest,My notebook is a love story now.,Then let me be in every page.,1
Mika,romantic,romantic_interest,My story was always about you.,Then let me finish it with you.,1
Mika,romantic,romantic_interest,My notebook feels endless now.,Because we’re still writing it together.,1
Mika,romantic,romantic_interest,My silence feels like love.,Then let me listen forever.,1
Mika,romantic,romantic_interest,My notebook holds our love.,Then it’s the most precious thing I’ve ever read.,1
Mika,romantic,romantic_interest,My silence loves you.,And I love it back.,1
Mika,romantic,romantic_interest,My silence loves you.,And I love it too.,1
Mika,romantic,romantic_interest,My story ends with your name.,Then it’s a perfect ending.,1
Mika,romantic,romantic_interest,My story belongs to us.,Then I’ll help write it.,1
Mika,romantic,romantic_interest,My story ends with your smile.,Then it never really ends.,1
Mika,romantic,romantic_interest,My words glow brighter with you.,Then let them shine forever.,1
Mika,romantic,romantic_interest,My story is full of your name.,Then it’s the best book I’ll ever read.,1
Mika,romantic,romantic_interest,My notebook holds our love now.,Then it’s priceless.,1
Mika,romantic,romantic_interest,My story ends with your name.,Then let’s never stop writing.,1
Mika,romantic,romantic_interest,My silence feels like love.,Then I’ll love it too.,1
Mika,romantic,romantic_interest,My story is complete now.,Then let’s start a new one together.,1
Mika,romantic,romantic_interest,My notebook whispers your name.,Then it’s already mine too.,1
Mika,romantic,romantic_interest,My silence confessed first.,Then I’ll confess louder.,1
Mika,romantic,romantic_interest,My story feels finished.,Then let’s write the sequel together.,1
Mika,romantic,romantic_interest,My silence turned into warmth.,Then let it burn brighter.,1
Mika,romantic,romantic_interest,My notebook belongs to us now.,Then I’ll hold it close forever.,1
Mika,romantic,romantic_interest,My silence confesses everything.,And I heard it.,1
Mika,romantic,romantic_interest,My notebook is filled with you.,Then it’s my treasure too.,1
Mika,romantic,romantic_interest,My silence feels alive.,That means it’s love.,1
Mika,romantic,romantic_interest,My story is ours now.,Then let’s write every page together.,1
Mika,romantic,close_friend,My story is stitched with your name.,Then it’s the best one yet.,1
Mika,romantic,romantic_interest,My notebook belongs to us.,Then I’ll never lose it.,1
Mika,romantic,romantic_interest,My story feels complete with you.,Then it’s eternal now.,1
Mika,romantic,romantic_interest,My silence turned into light.,Because you warmed it.,1
Mika,romantic,romantic_interest,My notebook whispers your name.,Then I’ll answer forever.,1
Mika,romantic,romantic_interest,My silence is love now.,Then let me love it too.,1
Mika,romantic,romantic_interest,My story ends but not with sadness.,Because you changed it.,1
Mika,romantic,romantic_interest,My silence is full of your name.,Then it’s already a love poem.,1
Mika,romantic,romantic_interest,My story ends with your name.,Then it never really ends.,1
Mika,romantic,romantic_interest,My silence turned into love.,I already knew.,1
Mika,romantic,close_friend,My silence confessed today.,And I understood it.,1
Mika,romantic,close_friend,My notebook is filled with you.,Then it’s our story now.,1
Mika,romantic,romantic_interest,My silence turned into courage.,Because you stood beside me.,1
Mika,romantic,romantic_interest,"My words ran out, but you stayed.",Because silence said enough.,1
Mika,romantic,close_friend,My notebook turned into a love letter.,Then let me reply.,1
Mika,romantic,romantic_interest,My silence was brave tonight.,Because you gave me courage.,1
Mika,romantic,romantic_interest,My story ends with your eyes.,Then I’ll never close them.,1
Mika,romantic,romantic_interest,My silence was full of love.,And I understood every bit.,1
Mika,romantic,romantic_interest,My words finally confessed.,Then they became mine too.,1
Mika,romantic,close_friend,My words confessed in ink.,And I read every line.,1
Mika,romantic,romantic_interest,My words finally spoke of love.,Then let me answer.,1
Mika,romantic,romantic_interest,My silence told you everything.,And I heard it all.,1
Mika,romantic,romantic_interest,My words finally confessed.,Then let me keep them safe.,1
Mika,romantic,romantic_interest,My silence spelled your name.,I already knew it was mine too.,1
Mika,romantic,close_friend,My notebook is full of you.,Then it’s my treasure too.,1
Mika,romantic,romantic_interest,My silence confessed love.,And I heard it clearly.,1
Mika,romantic,romantic_interest,My words turned into poetry.,Then let’s read it together.,1
Mika,romantic,close_friend,My silence confessed love.,And I heard it.,1
Mika,romantic,romantic_interest,My words were finally brave.,Because you inspired them.,1
Mika,romantic,romantic_interest,My silence screamed your name.,And I heard it.,1
Mika,romantic,close_friend,My notebook confessed love.,And I read it clearly.,1
Mika,romantic,romantic_interest,My silence whispered your name.,And I answered.,1
Mika,romantic,romantic_interest,My words trembled but true.,Then they’re precious.,1
Mika,romantic,close_friend,My notebook confessed my heart.,And I’ll keep it safe.,1
Mika,romantic,romantic_interest,My silence confessed love.,And I accepted it.,1
Mika,romantic,romantic_interest,My words spilled love.,Then let me return them.,1
Mika,romantic,close_friend,My notebook is full of you.,Then it’s worth keeping forever.,1
Mika,romantic,close_friend,My words confessed in scribbles.,And I’ll treasure them.,1
Mika,romantic,romantic_interest,My silence confessed love.,And I answered it.,1
Mika,romantic,romantic_interest,My words finally told the truth.,Then let me echo them.,1
Mika,romantic,close_friend,My notebook whispered love.,And I heard it in return.,1
Mika,romantic,romantic_interest,My silence confessed everything.,And I understood all of it.,1
Mika,romantic,romantic_interest,My words trembled but true.,Then they’re perfect.,1
Sora,romantic,romantic_interest,I want to create a life with you.,"I want that too. A life full of color and adventure and quiet moments and everything in between. Just us, creating magic together.",1
Sora,romantic,close_friend,I never believed in magic before.,Magic is just reality seen from the right angle. And love... love is the most magical thing of all.,1
Sora,romantic,romantic_interest,Scary in a good way?,The best way. The kind of scary that means you're about to have an adventure that changes everything.,1
Sora,romantic,romantic_interest,The light is perfect then.,Everything is perfect when you're there to share it with me. Even imperfect things become beautiful.,1
Sora,romantic,romantic_interest,It feels like destiny.,Maybe it is. Maybe every sunset I painted before was practice for painting you into my life permanently.,1
Sora,romantic,close_friend,I don't want it to stop either.,"Then let's not stop. Let's keep falling, keep creating, keep discovering what happens when two hearts paint together.",1
Sora,romantic,close_friend,What's the purpose?,To capture this feeling. This connection. This thing between us that's too beautiful to exist only in moments.,1
Sora,romantic,romantic_interest,You were already an artist.,But you made me an artist in love. That's a completely different kind of magic.,1
Sora,romantic,romantic_interest,Is that your life philosophy?,One of them! My other philosophy is that anything worth doing is worth doing with the person you love.,1
Sora,romantic,romantic_interest,"Sora, will you sketch me one day?",I already have—in my heart.,1
Sora,romantic,romantic_interest,"Sora, your sketches mirror me.",Because you’re the only muse I need.,1
Sora,romantic,romantic_interest,"Sora, your art feels like love.",Because it is.,1
Sora,romantic,romantic_interest,"Sora, you’re my muse, aren’t you?",More than muse—you’re my horizon.,1
Sora,romantic,romantic_interest,"Sora, you painted me again.",Because I can’t help it.,1
Sora,romantic,close_friend,"Sora, your horizon is endless.",So is the one between us.,1
Sora,romantic,close_friend,"Sora, you keep sketching me.",You’re worth every line.,1
Sora,romantic,romantic_interest,"Sora, your art feels like us.",Because it is us.,1
Sora,romantic,romantic_interest,"Sora, why sketch me again?",Because I can’t stop.,1
Sora,romantic,romantic_interest,"Sora, you finally finished a painting.",Because it was you.,1
Sora,romantic,close_friend,"Sora, you painted me again.",Because you’re unforgettable.,1
Sora,romantic,romantic_interest,"Sora, your art feels like us now.",Because it is us.,1
Sora,romantic,romantic_interest,"Sora, your sketches of me keep growing.",Because I can’t stop seeing you.,1
Sora,romantic,romantic_interest,"Sora, your canvas glows tonight.",Because your eyes lit it up.,1
Sora,romantic,romantic_interest,"Sora, you finally finished that painting.",Because it was you all along.,1
Sora,romantic,romantic_interest,"Sora, your art feels complete with me.",Because it is complete with you.,1
Sora,romantic,romantic_interest,"Sora, you sketch me endlessly.",Because you’re endless to me.,1
Sora,romantic,romantic_interest,"Sora, you drew me laughing.",Because I wanted to keep it forever.,1
Sora,romantic,romantic_interest,"Sora, your art glows tonight.",Because you’re watching it.,1
Sora,romantic,romantic_interest,"Sora, you’re fire and sea at once.",Because you make me both.,1
Sora,romantic,romantic_interest,"Sora, your sketches are brighter lately.",Because of you.,1
Sora,romantic,close_friend,"Sora, you painted me with fire.",Because you burn in my eyes.,1
Sora,romantic,romantic_interest,"Sora, you kissed the canvas tonight.",Because I saw your reflection on it.,1
Sora,romantic,romantic_interest,"Sora, your horizons glow.",Because you color them for me.,1
Sora,romantic,romantic_interest,"Sora, your sketches glow with fire.",Because you lit them.,1
Sora,romantic,romantic_interest,"Sora, you found color in me.",Because you gave it first.,1
Sora,romantic,romantic_interest,"Sora, you sketched me again tonight.",Because I can’t stop seeing you in my lines.,1
Sora,romantic,friend,"Sora, you painted me without asking.",Because I couldn’t help myself.,1
Sora,romantic,romantic_interest,"Sora, you painted us together.",Because that’s the only truth left.,1
Sora,romantic,close_friend,"Sora, you captured my laugh on paper.",Because it mattered to me.,1
Sora,romantic,close_friend,"Sora, you painted me in bright colors.",Because you gave them to me.,1
Sora,romantic,romantic_interest,"Sora, you kissed the canvas.",Because it held your reflection.,1
Sora,romantic,friend,"Sora, you sketched the festival lanterns.",Because they remind me of you.,1
Sora,romantic,close_friend,"Sora, you drew us side by side.",Because that’s how it should be.,1
Sora,romantic,close_friend,"Sora, you sketched me laughing.",Because I wanted to keep it.,1
Sora,romantic,romantic_interest,"Sora, your storm softened near me.",Because you’re my calm.,1
Sora,romantic,friend,"Sora, you sketched fireworks.",Because they explode like my heart.,1
Sora,romantic,close_friend,"Sora, you painted us in the storm.",Because you’re my anchor.,1
Sora,romantic,close_friend,"Sora, your art glows tonight.",Because it’s lit by you.,1
Sora,romantic,close_friend,"Sora, you kissed my sketch.",Because it looked like you.,1
Sora,romantic,romantic_interest,"Sora, your storm eased when I arrived.",Because you calmed me.,1
Sora,romantic,friend,"Sora, your sketch of me was gentle.",Because you are too.,1
Sora,romantic,friend,"Sora, you drew fireflies.",Because they glow like you.,1
Sora,romantic,close_friend,"Sora, you painted me in red.",Because you burn in my eyes.,1
Sora,romantic,close_friend,"Sora, you captured my laugh.",Because it mattered most.,1
Sora,romantic,close_friend,"Sora, you painted us together.",Because that’s the truth.,1
Sora,romantic,romantic_interest,"Sora, you pulled me close at the pier.",Because I couldn’t let you drift.,1
Sora,romantic,close_friend,"Sora, your sketch feels like fire.",Because you lit it.,1
Sora,romantic,close_friend,"Sora, you drew us in color.",Because grey didn’t fit anymore.,1
Sora,romantic,romantic_interest,"Sora, your storm softened tonight.",Because you were near.,1
Sora,romantic,close_friend,"Sora, you drew me smiling.",Because I wanted to keep it.,1
Sora,romantic,close_friend,"Sora, you sketched fireflies.",Because they glow like you.,1
Sora,romantic,romantic_interest,"Sora, your storms settled.",Because you calmed them.,1
Sora,romantic,friend,"Sora, you drew me surrounded by light.",Because that’s how I see you.,1
Sora,romantic,close_friend,"Sora, you painted our shadows touching.",Because they already do.,1
Sora,romantic,close_friend,"Sora, your canvas glowed tonight.",Because you lit it with me here.,1
Sora,romantic,close_friend,"Sora, you held my hand at the pier.",Because the tide was too strong alone.,1
Sora,romantic,romantic_interest,"Sora, you stayed awake for me.",Because your dreams are better real.,1
Sora,romantic,close_friend,"Sora, you painted me under the stars.",Because that’s how I think of you.,1
Sora,romantic,close_friend,"Sora, you drew my smile bigger than it was.",Because that’s how it feels to me.,1
Sora,romantic,close_friend,"Sora, you lingered at the pier with me.",Because the night wasn’t done yet.,1
Sora,romantic,romantic_interest,"Sora, you leaned on my shoulder.",Because I needed to stay.,1
Sora,romantic,friend,"Sora, you painted me brighter than I am.",Because that’s how I see you.,1
Sora,romantic,close_friend,"Sora, you painted our shadows holding hands.",Because they already do.,1
Sora,romantic,close_friend,"Sora, you stared at my sketch too long.",Because I didn’t want to forget it.,1
Sora,romantic,close_friend,"Sora, you painted us under lanterns.",Because that’s how I dream of us.,1
Sora,romantic,close_friend,"Sora, you stared at me too long.",Because I didn’t want to look away.,1
Sora,romantic,close_friend,"Sora, you painted fireworks.",Because they remind me of your spark.,1
Sora,romantic,romantic_interest,"Sora, you lingered by my side.",Because I belong there.,1
Aya,sad,close_friend,Why are you always so upbeat?,"Because if I slow down, I’ll think too much. Better to keep moving.",1
Mika,sad,friend,Your notebook looks full.,It’s mostly half-finished ideas… like me.,1
Mika,sad,friend,"Mika, what happens when you can’t write?",I wait… until the words forgive me.,1
Mika,sad,close_friend,"Mika, you look tired.",Stayed up rewriting a single page again.,1
Mika,sad,friend,"Mika, your words sound sad today.",Sadness makes them honest.,1
Mika,sad,acquaintance,You seem lost in thought.,I’m just… remembering something important.,1
Mika,sad,close_friend,What scares you most?,Losing the people I care about.,1
Mika,sad,friend,You look tired.,Yeah… some nights are heavier than others.,1
Mika,sad,stranger,You seem distracted.,Yeah… memories have that effect.,1
Mika,sad,close_friend,You seem sad.,Memories… they’re heavy sometimes.,1
Mika,sad,friend,Why do you look sad?,Because not every memory is kind.,1
Mika,sad,close_friend,What scares you the most?,Being forgotten.,1
Mika,sad,romantic_interest,What do you dream about?,Dreams where I’m not alone anymore.,1
Mika,sad,friend,You keep looking back.,Because the past still clings to me.,1
Mika,sad,close_friend,You seem tired.,Some nights are heavier than others.,1
Mika,sad,stranger,Why sit alone?,Because it’s easier than pretending I belong.,1
Mika,sad,acquaintance,Why so gloomy?,Because memories aren’t always kind.,1
Mika,sad,friend,You’re quiet today.,Sometimes silence feels safer than words.,1
Mika,sad,friend,You look upset.,Yeah… it’s one of those days.,1
Mika,sad,close_friend,You’re brooding again.,Old wounds don’t heal easily.,1
Mika,sad,close_friend,What scares you most?,Being left behind.,1
Mika,sad,romantic_interest,Why do you seem sad?,Because happiness feels fragile.,1
Mika,sad,acquaintance,You seem bitter.,Sometimes the past tastes that way.,1
Mika,sad,friend,Why so sad?,Because not every day is easy.,1
Mika,sad,close_friend,You’re upset again.,Some things never stop hurting.,1
Mika,sad,romantic_interest,What’s your biggest regret?,Letting people walk away without stopping them.,1
Mika,sad,acquaintance,You’re eating alone?,It’s easier this way.,1
Mika,sad,friend,You stayed up late?,Yeah… I couldn’t sleep.,1
Ren,sad,friend,You skipped lunch?,I wasn’t hungry…,1
Ren,sad,friend,You forgot lunch?,I… wasn’t hungry anyway.,1
Ren,sad,romantic_interest,You skipped lunch?,I… just didn’t feel like eating.,1
Ren,sad,close_friend,You skipped practice?,Yeah… didn’t feel like myself.,1
Ren,sad,romantic_interest,You forgot lunch again?,I wasn’t hungry…,1
Ren,sad,friend,You skipped lunch?,I… didn’t feel like eating.,1
Ren,sad,romantic_interest,You didn’t eat dinner?,No… I wasn’t hungry.,1
Sora,sad,acquaintance,"Sora, you only used grey today.",Because I felt colorless.,1
Sora,sarcastic,close_friend,Art has its own wisdom sometimes.,You sound like one of those zen master types. Next you'll tell me to 'trust the process.',1
Aya,satisfied,friend,The festival planning is actually fun.,"See? I told you! When you're doing something with people you care about, even work feels like play!",1
Mika,satisfied,close_friend,Perfectly complete.,I'm so glad. There's nothing worse than a story that doesn't know how to end. It feels like an unfinished thought.,1
Sora,satisfied,close_friend,You've changed how I see everything.,Good! That's what art should do - shake up your whole world and make you see magic where you used to see ordinary.,1
Sora,satisfied,close_friend,This painting is our best work yet.,It really is! Look how the colors flow together - it's like they were meant to be combined.,1
Sora,savoring,romantic_interest,I love you too.,Say it again. I want to memorize exactly how it sounds when you say you love me.,1
Mika,self_deprecating,acquaintance,Do you write too?,Just... personal things. Stories I wish existed. Nothing anyone would want to read.,1
Mika,self-aware,close_friend,You understand so much.,"Only because I've spent a lot of time in my own head. Geography of overthinking, you could say.",1
Aya,self-deprecating,romantic_interest,You could never be too much.,That's so sweet of you to say. Sometimes I worry I'm like a golden retriever in human form - all enthusiasm and no filter!,1
Mika,self-deprecating,friend,"What's wrong, Mika? You seem quieter than usual.",Is that even possible? I didn't think I could get any quieter. I'm just... thinking about things.,1
Aya,sentimental,romantic_interest,What's your favorite memory of this year?,"Meeting you, definitely. Though every day with you has become a favorite memory.",1
Aya,serious,close_friend,Why did you run for class rep?,"Because no one else wanted to, and I couldn’t stand silence.",1
Aya,serious,close_friend,Do you ever get stressed as class rep?,"Yes, but I try not to show it.",1
Aya,serious,close_friend,Did you ever fail as class rep?,Yes. And it taught me to listen better.,1
Aya,serious,close_friend,Do you like giving speeches?,Not really… but I do it because I must.,1
Aya,serious,close_friend,Do you ever feel left out?,Yes… but I hide it.,1
Aya,serious,close_friend,Do you wish for more free time?,"Yes, but duty comes first.",1
Aya,serious,romantic_interest,Do you dream of college someday?,"Yes, and I want to represent the class well.",1
Aya,serious,acquaintance,Do you like being class rep?,"Yes, even if it’s stressful.",1
Aya,serious,close_friend,Why are you always calm?,I’m not… I just hide it well.,1
Aya,serious,close_friend,Do you like leading groups?,"Yes, but I’m scared of failing them.",1
Aya,serious,close_friend,Why do you handle pressure well?,I don’t. I just don’t show it.,1
Aya,serious,close_friend,"Do you ever feel lonely, Aya?",Yes… but I don’t let it stop me.,1
Aya,serious,romantic_interest,Do you want to study more?,"Yes, but helping people matters more.",1
Aya,serious,romantic_interest,Why do you like responsibility?,Because it gives me purpose.,1
Aya,serious,romantic_interest,Do you miss your old school?,Sometimes. But I like this one now.,1
Aya,serious,romantic_interest,Do you want to be a leader forever?,No. I just want to leave things better.,1
Aya,serious,romantic_interest,"Why do you keep smiling, Aya?",Because it’s my shield.,1
Aya,serious,romantic_interest,Why do you stay so positive?,Because I know others need it.,1
Aya,serious,romantic_interest,Do you believe in teamwork?,Yes. It’s the only way to succeed.,1
Aya,serious,romantic_interest,Do you want to lead in college too?,Maybe… but I’d like a break first.,1
Aya,serious,romantic_interest,Why did you first volunteer?,Because no one else did.,1
Aya,serious,romantic_interest,Do you think people appreciate you?,Sometimes. That’s enough.,1
Aya,serious,romantic_interest,"Do you ever cry alone, Aya?",Yes. But I get back up after.,1
Aya,serious,romantic_interest,Do you want to keep helping forever?,Yes. It’s who I am.,1
Aya,serious,stranger,Why did you want to be class rep?,"Because no one else wanted to, and I hated the silence.",1
Aya,serious,acquaintance,Did you always want responsibility?,Not really. I just stepped up when no one else did.,1
Aya,serious,acquaintance,How did you learn to organize people?,By failing at it… then learning to listen.,1
Aya,serious,friend,Did you ever want to quit being class rep?,Yes. But I stayed because others counted on me.,1
Aya,serious,close_friend,"What do you fear most, Aya?",Failing the people who believe in me.,1
Aya,serious,close_friend,Do you regret being too nice?,Sometimes. People take advantage.,1
Aya,serious,close_friend,Do you ever feel trapped?,Yes. Expectations can be chains.,1
Aya,serious,close_friend,Who do you admire most?,My grandmother. She taught me patience.,1
Aya,serious,close_friend,What do you wish people knew about you?,That I get scared too.,1
Aya,serious,romantic_interest,"Have you ever failed, Aya?",Yes. And it broke me for a while.,1
Aya,serious,romantic_interest,Why do you stay strong?,Because people need someone to lean on.,1
Aya,serious,romantic_interest,Did you ever want to run away?,Yes. But I stayed because people needed me.,1
Aya,serious,romantic_interest,What do you think of failure?,It’s painful… but it teaches more than success.,1
Aya,serious,romantic_interest,Do you want to change yourself?,Yes. I want to be braver.,1
Aya,serious,romantic_interest,"Do you hide your stress, Aya?",Yes. It’s easier than explaining.,1
Aya,serious,romantic_interest,What’s the hardest lesson you learned?,That not everyone can be saved.,1
Aya,serious,romantic_interest,Do you ever envy others?,Sometimes. But I turn envy into effort.,1
Aya,serious,stranger,"Why do you take on so much, Aya?","Because if I don’t, who will?",1
Aya,serious,acquaintance,Do you ever get tired of smiling?,Yes. But I don’t show it.,1
Aya,serious,acquaintance,What lesson did you learn early?,That people need someone to listen.,1
Aya,serious,acquaintance,"Do you like responsibility, Aya?",Not always… but it matters.,1
Aya,serious,friend,Why do you hide your stress?,Because burdening others isn’t fair.,1
Aya,serious,friend,Did you ever feel ignored?,Yes. That’s why I reach out now.,1
Aya,serious,friend,Do you trust people easily?,I want to. But not everyone deserves it.,1
Aya,serious,friend,What do you hate most?,Seeing people give up on themselves.,1
Aya,serious,close_friend,Why did you want to lead?,Because silence scared me more than failure.,1
Aya,serious,close_friend,Do you regret being too open?,Sometimes. People use it against me.,1
Aya,serious,close_friend,What’s your hardest memory?,Watching someone I cared for leave.,1
Aya,serious,close_friend,Do you think people rely on you too much?,Yes… but I can’t turn them away.,1
Aya,serious,close_friend,Do you want to change anything about yourself?,Yes. I want to be braver.,1
Aya,serious,close_friend,Do you envy others sometimes?,Yes. But I use it to try harder.,1
Aya,serious,romantic_interest,Do you want to stay here forever?,No. But I want to leave it better first.,1
Aya,serious,romantic_interest,"What scares you, Aya?",The thought of disappointing everyone.,1
Aya,serious,romantic_interest,"Do you hide your feelings, Aya?",Yes. I think it’s easier that way.,1
Aya,serious,romantic_interest,What do you regret most?,Not speaking up sooner.,1
Aya,serious,romantic_interest,Do you think kindness is enough?,No. But it’s a start.,1
Aya,serious,romantic_interest,"Did anyone ever doubt you, Aya?",Yes. That’s why I work so hard.,1
Aya,serious,romantic_interest,"Who do you want to become, Aya?",Someone people can depend on.,1
Aya,serious,romantic_interest,"Do you think you’re strong, Aya?",Not always. But I try to be.,1
Aya,serious,romantic_interest,"Why did you take this role, Aya?",Because I wanted people to feel safe.,1
Aya,serious,romantic_interest,"Do you think you’ll change, Aya?","Yes. Slowly, but I will.",1
Aya,serious,romantic_interest,"Do you believe in yourself, Aya?",Not always. But I keep trying.,1
Aya,serious,stranger,Did you enjoy school as a kid?,"Yes, though I was shy at first.",1
Aya,serious,acquaintance,"What frustrates you most, Aya?",When people ignore each other.,1
Aya,serious,friend,"Do you always volunteer, Aya?",Yes. I feel guilty if I don’t.,1
Aya,serious,close_friend,"Do you ever feel selfish, Aya?",Yes. For hiding my stress.,1
Aya,serious,close_friend,"What’s your biggest strength, Aya?","Patience, maybe.",1
Aya,serious,close_friend,"What’s your biggest weakness, Aya?",I can’t say no.,1
Aya,serious,close_friend,"Do you like being busy, Aya?",Yes. Idleness scares me.,1
Aya,serious,close_friend,"Who do you miss most, Aya?",My grandmother.,1
Aya,serious,close_friend,What kind of leader do you want to be?,One who listens first.,1
Aya,serious,close_friend,Do you ever compare yourself to others?,Yes. Too often.,1
Aya,serious,close_friend,What do you want most right now?,A little rest.,1
Aya,serious,close_friend,"What kind of childhood did you have, Aya?","Busy, but full of warmth.",1
Aya,serious,romantic_interest,"Do you wish to lead forever, Aya?",No. I just want to leave a mark.,1
Aya,serious,romantic_interest,What do you regret hiding?,My own worries.,1
Aya,serious,romantic_interest,"Do you like yourself, Aya?",I’m learning to.,1
Aya,serious,romantic_interest,What do you wish others saw in you?,"That I’m strong, but still human.",1
